2025-04-28 15:37:43 [main] INFO  c.f.a.FoodOrderApp - Application started...
2025-04-28 17:20:10 [main] DEBUG o.j.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
2025-04-28 17:20:10 [main] DEBUG o.h.j.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2025-04-28 17:20:10 [main] DEBUG o.h.j.HibernatePersistenceProvider - Checking persistence-unit [name=myJpaUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [myJpaUnit]
2025-04-28 17:20:10 [main] DEBUG o.h.j.b.s.ProviderChecker - Persistence-unit [myJpaUnit] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2025-04-28 17:20:10 [main] DEBUG o.h.j.i.u.LogHelper - PersistenceUnitInfo [
	name: myJpaUnit
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/FoodOrderApp/food-ordering-app-jdbc-maven/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.foodorder.app.entities.User]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: root
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		javax.persistence.jdbc.url: jdbc:postgresql://localhost:5432/foodOrderingApp
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: postgres]
2025-04-28 17:20:10 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2025-04-28 17:20:10 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2025-04-28 17:20:10 [main] INFO  o.h.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - bitand(arg0, arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - bitnot(arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - bitor(arg0, arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - bitxor(arg0, arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Boolean bool_and(BOOLEAN predicate)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Boolean bool_or(BOOLEAN predicate)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - cast(arg as Type)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double cbrt(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - ceiling(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Character char(INTEGER arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Integer character_length(STRING_OR_CLOB arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Character chr(INTEGER arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - coalesce(arg0[, arg1[, ...]])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String collate(STRING string as COLLATION collation)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - (STRING string0[, STRING string1[, ...]])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double corr(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double cos(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double cosh(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double cot(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Long count([distinct ]{arg|*})
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double covar_pop(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double covar_samp(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double cume_dist([arg0[, ...]])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Date current date
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Time current time
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Timestamp current timestamp
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Date current_date
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Instant current_instant
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Time current_time
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Timestamp current_timestamp
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - date_trunc(STRING field, TEMPORAL datetime)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - dateadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - basicType@19(java.lang.Long,-5)|basicType@6(java.lang.Double,8) datediff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double degrees(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Long dense_rank([arg0[, ...]])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Boolean every(BOOLEAN predicate)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double exp(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - extract(TEMPORAL_UNIT field from TEMPORAL arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - first_valueANY value
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - floor(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String format(TEMPORAL datetime as STRING pattern)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - greatest(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - ifnull(arg0, arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String initcap(arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String insert(STRING string, INTEGER start, INTEGER length, STRING replacement)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Instant instant
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - lagANY value[, INTEGER offset[, ANY default]]
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - last_valueANY value
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - leadANY value[, INTEGER offset[, ANY default]]
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - least(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String left(STRING string, INTEGER length)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Integer length(STRING_OR_CLOB arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String listagg(STRING arg0, STRING arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double ln(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - LocalDate local date
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - LocalDateTime local datetime
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - LocalTime local time
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - LocalDate local_date
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - LocalDateTime local_datetime
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - LocalTime local_time
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Time localtime
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Timestamp localtimestamp
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Integer locate(STRING pattern, STRING string[, INTEGER start])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double log(NUMERIC arg0[, NUMERIC arg1])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double log10(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String lower(STRING string)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String lpad(STRING string, INTEGER length[, STRING padding])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String ltrim(STRING string[, STRING characters])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Date make_date(INTEGER arg0, INTEGER arg1, INTEGER arg2)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Time make_time(INTEGER arg0, INTEGER arg1, INTEGER arg2)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Timestamp make_timestamp(INTEGER arg0, INTEGER arg1, INTEGER arg2, INTEGER arg3, INTEGER arg4, INTEGER arg5)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Timestamp make_timestamptz(INTEGER arg0, INTEGER arg1, INTEGER arg2, INTEGER arg3, INTEGER arg4, INTEGER arg5[, INTEGER arg6])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - max(COMPARABLE arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String md5(arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double median(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - min(COMPARABLE arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Integer mod(INTEGER arg0, INTEGER arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - mode()
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - nth_valueANY value, INTEGER nth
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - nullif(arg0, arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Integer octet_length(STRING_OR_CLOB arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - OffsetDateTime offset datetime
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - OffsetDateTime offset_datetime
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String overlay(string placing replacement from start[ for length])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String pad(STRING string with INTEGER length {leading|trailing}[ STRING character])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double percent_rank([arg0[, ...]])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - percentile_cont(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - percentile_disc(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double pi
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Integer position(STRING pattern in STRING string)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double power(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double radians(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Long rank([arg0[, ...]])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_avgx(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_avgy(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_count(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_intercept(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_r2(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_slope(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_sxx(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_sxy(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double regr_syy(NUMERIC arg0, NUMERIC arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String repeat(STRING string, INTEGER times)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String replace(STRING string, STRING pattern, STRING replacement)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String right(STRING string, INTEGER length)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - round(NUMERIC number[, INTEGER places])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Long row_number()
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String rpad(STRING string, INTEGER length[, STRING padding])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String rtrim(STRING string[, STRING characters])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Integer sign(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double sin(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double sinh(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String soundex(arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Object sql
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double sqrt(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double stddev(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double stddev_pop(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double stddev_samp(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String str(arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String substr(STRING string, INTEGER start[, INTEGER length])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String substring(STRING string{ from|,} INTEGER start[{ for|,} INTEGER length])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - sum(arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double tan(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double tanh(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - timestampadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - basicType@19(java.lang.Long,-5)|basicType@6(java.lang.Double,8) timestampdiff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String to_char(ANY arg0[, STRING arg1, STRING arg2])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Date to_date(STRING arg0[, STRING arg1, STRING arg2])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double to_number(STRING arg0[, STRING arg1, STRING arg2])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Timestamp to_timestamp(STRING arg0[, STRING arg1, STRING arg2])
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String translate(STRING arg0, STRING arg1, STRING arg2)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String trim([[{leading|trailing|both} ][STRING arg0 ]from] STRING arg1)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - trunc( ... )
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - truncate( ... )
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - String upper(STRING string)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double var_pop(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double var_samp(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.HQL_FUNCTIONS - Double variance(NUMERIC arg)
2025-04-28 19:08:34 [main] DEBUG o.h.o.q.p.cache - Starting QueryInterpretationCache(2048)
2025-04-28 19:08:34 [main] DEBUG o.h.s.i.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2025-04-28 19:08:34 [main] DEBUG o.h.e.i.EntityCopyObserverFactoryInitiator - Configured EntityCopyObserver strategy: disallow
2025-04-28 19:08:34 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.OrderItem#foodItem` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:34 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.OrderItem#foodItem` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:34 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.OrderItem#order` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:34 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.OrderItem#order` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:34 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.foodorder.app.entities.OrderItem] is safe
2025-04-28 19:08:34 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.foodorder.app.entities.OrderItem
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [com.foodorder.app.entities.OrderItem]: private accessor [foodItem]
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.OrderItem#foodItem` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.OrderItem#order` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.foodorder.app.entities.Restaurant] is safe
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.foodorder.app.entities.Restaurant
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [com.foodorder.app.entities.Restaurant]: private accessor [name]
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.Order#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.Order#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.foodorder.app.entities.Order] is safe
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.foodorder.app.entities.Order
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [com.foodorder.app.entities.Order]: private accessor [orderItems]
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.Order#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.CartItem#foodItem` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.CartItem#foodItem` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.CartItem#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.CartItem#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.foodorder.app.entities.CartItem] is safe
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.foodorder.app.entities.CartItem
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [com.foodorder.app.entities.CartItem]: private accessor [foodItem]
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.CartItem#foodItem` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.o.interceptor - To-one property `com.foodorder.app.entities.CartItem#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.foodorder.app.entities.User] is safe
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.foodorder.app.entities.User
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [com.foodorder.app.entities.User]: private accessor [address]
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.foodorder.app.entities.FoodItem] is safe
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.foodorder.app.entities.FoodItem
2025-04-28 19:08:35 [main] DEBUG o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [com.foodorder.app.entities.FoodItem]: private accessor [category]
2025-04-28 19:08:35 [main] DEBUG o.h.o.j.mutation - Skipping collection row updates - com.foodorder.app.entities.Order.orderItems
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting post-init callbacks
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[com.foodorder.app.entities.OrderItem.foodItem]
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[com.foodorder.app.entities.OrderItem.order]
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.OrderItem) `staticFetchableList` generator
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.Restaurant) `staticFetchableList` generator
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.Restaurant) `sqmMultiTableInsertStrategy` interpretation
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[com.foodorder.app.entities.Order.orderItems#{element}]) - element descriptor
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(com.foodorder.app.entities.Order.orderItems)#finishInitialization
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(com.foodorder.app.entities.Order.orderItems) - key descriptor
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[com.foodorder.app.entities.Order.user]
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.Order) `staticFetchableList` generator
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[com.foodorder.app.entities.CartItem.foodItem]
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[com.foodorder.app.entities.CartItem.user]
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.CartItem) `staticFetchableList` generator
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.User) `staticFetchableList` generator
2025-04-28 19:08:35 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.FoodItem) `staticFetchableList` generator
2025-04-28 19:08:35 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.foodorder.app.entities.OrderItem
2025-04-28 19:08:35 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select id from order_items where id=?
2025-04-28 19:08:35 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert (0): insert into order_items (foodItem_id,order_id,price,quantity) values (?,?,?,?)
2025-04-28 19:08:35 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update (0): update order_items set foodItem_id=?,order_id=?,price=?,quantity=? where id=?
2025-04-28 19:08:35 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete (0): delete from order_items where id=?
2025-04-28 19:08:35 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : oi1_0
2025-04-28 19:08:35 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [StandardTableGroup(com.foodorder.app.entities.OrderItem)] with identifierForTableGroup [com.foodorder.app.entities.OrderItem] for NavigablePath [com.foodorder.app.entities.OrderItem] 
